min_child_weight,nthread,n_estimators,max_depth,learning_rate,max_delta_step,subsample,colsample_bytree,lambda,alpha,scale_pos_weight,$<accuracy
0,0,1,1,1,0,0,1,1,0,1,9.132158129999993
0,0,1,1,1,0,0,1,1,1,0,9.27297381999999
0,0,1,1,1,0,0,1,1,1,1,9.27297381999999
0,0,1,1,1,0,1,0,0,0,0,9.580682169999989
0,0,1,1,1,0,1,0,0,0,1,9.580682169999989
0,0,1,1,1,0,1,0,0,1,0,9.64848232
0,0,1,1,1,0,1,0,0,1,1,9.64848232
0,0,1,1,1,0,1,0,1,0,0,9.737144049999998
0,0,1,1,1,0,1,0,1,0,1,9.737144049999998
0,0,1,1,1,0,1,0,1,1,0,9.851882759999995
0,0,1,1,1,0,1,0,1,1,1,9.851882759999995
0,0,1,1,1,0,1,1,0,0,0,9.366850939999992
0,0,1,1,1,0,1,1,0,0,1,9.366850939999992
0,0,1,1,1,0,1,1,0,1,0,9.33555856999999
0,0,1,1,1,0,1,1,0,1,1,9.33555856999999
0,0,1,1,1,0,1,1,1,0,0,9.41900489999999
0,0,1,1,1,0,1,1,1,0,1,9.41900489999999
0,0,1,1,1,0,1,1,1,1,0,9.55460518999999
0,0,1,1,1,0,1,1,1,1,1,9.55460518999999
0,0,1,1,1,1,0,0,0,0,0,9.737144049999998
0,0,1,1,1,1,0,0,0,0,1,9.737144049999998
0,0,1,1,1,1,0,0,0,1,0,9.877959739999994
0,0,1,1,1,1,0,0,0,1,1,9.877959739999994
0,0,1,1,1,1,0,0,1,0,0,10.039637009999993
0,0,1,1,1,1,0,0,1,0,1,10.039637009999993
0,0,1,1,1,1,0,0,1,1,0,10.128298739999991
0,0,1,1,1,1,0,0,1,1,1,10.128298739999991
0,0,1,1,1,1,0,1,0,0,0,8.944403879999996
0,0,1,1,1,1,0,1,0,0,1,8.944403879999996
0,0,1,1,1,1,0,1,0,1,0,9.074788779999992
0,0,1,1,1,1,0,1,0,1,1,9.074788779999992
0,0,1,1,1,1,0,1,1,0,0,9.132158129999993
0,0,1,1,1,1,0,1,1,0,1,9.132158129999993
0,0,1,1,1,1,0,1,1,1,0,9.27297381999999
0,0,1,1,1,1,0,1,1,1,1,9.27297381999999
0,0,1,1,1,1,1,0,0,0,0,9.580682169999989
0,0,1,1,1,1,1,0,0,0,1,9.580682169999989
0,0,1,1,1,1,1,0,0,1,0,9.64848232
0,0,1,1,1,1,1,0,0,1,1,9.64848232
0,0,1,1,1,1,1,0,1,0,0,9.737144049999998
0,0,1,1,1,1,1,0,1,0,1,9.737144049999998
0,0,1,1,1,1,1,0,1,1,0,9.851882759999995
0,0,1,1,1,1,1,0,1,1,1,9.851882759999995
0,0,1,1,1,1,1,1,0,0,0,9.366850939999992
0,0,1,1,1,1,1,1,0,0,1,9.366850939999992
0,0,1,1,1,1,1,1,0,1,0,9.33555856999999
0,0,1,1,1,1,1,1,0,1,1,9.33555856999999
0,0,1,1,1,1,1,1,1,0,0,9.41900489999999
0,0,1,1,1,1,1,1,1,0,1,9.41900489999999
0,0,1,1,1,1,1,1,1,1,0,9.55460518999999
0,0,1,1,1,1,1,1,1,1,1,9.55460518999999
0,1,0,0,0,0,0,0,0,0,0,9.799728799999997
0,1,0,0,0,0,0,0,0,0,1,9.799728799999997
0,1,0,0,0,0,0,0,0,1,0,9.799728799999997
0,1,0,0,0,0,0,0,0,1,1,9.799728799999997
0,1,0,0,0,0,0,0,1,0,0,9.784082609999999
0,1,0,0,0,0,0,0,1,0,1,9.784082609999999
0,1,0,0,0,0,0,0,1,1,0,9.825805779999996
0,1,0,0,0,0,0,0,1,1,1,9.825805779999996
0,1,0,0,0,0,0,1,0,0,0,9.914467509999994
0,1,0,0,0,0,0,1,0,0,1,9.914467509999994
0,1,0,0,0,0,0,1,0,1,0,9.898821319999996
0,1,0,0,0,0,0,1,0,1,1,9.898821319999996
0,1,0,0,0,0,0,1,1,0,0,9.867528949999993
0,1,0,0,0,0,0,1,1,0,1,9.867528949999993
0,1,0,0,0,0,0,1,1,1,0,9.919682899999998
0,1,0,0,0,0,0,1,1,1,1,9.919682899999998
0,1,0,0,0,0,1,0,0,0,0,9.940544489999994
0,1,0,0,0,0,1,0,0,0,1,9.940544489999994
0,1,0,0,0,0,1,0,0,1,0,9.919682899999998
0,1,0,0,0,0,1,0,0,1,1,9.919682899999998
0,1,0,0,0,0,1,0,1,0,0,9.956190669999998
0,1,0,0,0,0,1,0,1,0,1,9.956190669999998
0,1,0,0,0,0,1,0,1,1,0,9.966621469999993
0,1,0,0,0,0,1,0,1,1,1,9.966621469999993
0,1,0,0,0,0,1,1,0,0,0,9.940544489999994
0,1,0,0,0,0,1,1,0,0,1,9.940544489999994
0,1,0,0,0,0,1,1,0,1,0,9.924898299999995
0,1,0,0,0,0,1,1,0,1,1,9.924898299999995
0,1,0,0,0,0,1,1,1,0,0,9.924898299999995
0,1,0,0,0,0,1,1,1,0,1,9.924898299999995
0,1,0,0,0,0,1,1,1,1,0,9.966621469999993
0,1,0,0,0,0,1,1,1,1,1,9.966621469999993
0,1,0,0,0,1,0,0,0,0,0,9.799728799999997
0,1,0,0,0,1,0,0,0,0,1,9.799728799999997
0,1,0,0,0,1,0,0,0,1,0,9.799728799999997
0,1,0,0,0,1,0,0,0,1,1,9.799728799999997
0,1,0,0,0,1,0,0,1,0,0,9.784082609999999
0,1,0,0,0,1,0,0,1,0,1,9.784082609999999
0,1,0,0,0,1,0,0,1,1,0,9.825805779999996
0,1,0,0,0,1,0,0,1,1,1,9.825805779999996
0,1,0,0,0,1,0,1,0,0,0,9.914467509999994
0,1,0,0,0,1,0,1,0,0,1,9.914467509999994
0,1,0,0,0,1,0,1,0,1,0,9.898821319999996
0,1,0,0,0,1,0,1,0,1,1,9.898821319999996
0,1,0,0,0,1,0,1,1,0,0,9.867528949999993
0,1,0,0,0,1,0,1,1,0,1,9.867528949999993
0,1,0,0,0,1,0,1,1,1,0,9.919682899999998
0,1,0,0,0,1,0,1,1,1,1,9.919682899999998
0,1,0,0,0,1,1,0,0,0,0,9.940544489999994
0,1,0,0,0,1,1,0,0,0,1,9.940544489999994
0,1,0,0,0,1,1,0,0,1,0,9.919682899999998
0,1,0,0,0,1,1,0,0,1,1,9.919682899999998
0,1,0,0,0,1,1,0,1,0,0,9.956190669999998
0,1,0,0,0,1,1,0,1,0,1,9.956190669999998
0,1,0,0,0,1,1,0,1,1,0,9.966621469999993
0,1,0,0,0,1,1,0,1,1,1,9.966621469999993
0,1,0,0,0,1,1,1,0,0,0,9.940544489999994
0,1,0,0,0,1,1,1,0,0,1,9.940544489999994
0,1,0,0,0,1,1,1,0,1,0,9.924898299999995
0,1,0,0,0,1,1,1,0,1,1,9.924898299999995
0,1,0,0,0,1,1,1,1,0,0,9.924898299999995
0,1,0,0,0,1,1,1,1,0,1,9.924898299999995
0,1,0,0,0,1,1,1,1,1,0,9.966621469999993
0,1,0,0,0,1,1,1,1,1,1,9.966621469999993
0,1,0,0,1,0,0,0,0,0,0,18.081777409999994
0,1,0,0,1,0,0,0,0,0,1,18.081777409999994
0,1,0,0,1,0,0,0,0,1,0,18.076562009999996
0,1,0,0,1,0,0,0,0,1,1,18.076562009999996
0,1,0,0,1,0,0,0,1,0,0,18.071346619999993
0,1,0,0,1,0,0,0,1,0,1,18.071346619999993
0,1,0,0,1,0,0,0,1,1,0,18.071346619999993
0,1,0,0,1,0,0,0,1,1,1,18.071346619999993
0,1,0,0,1,0,0,1,0,0,0,18.566809219999996
0,1,0,0,1,0,0,1,0,0,1,18.566809219999996
0,1,0,0,1,0,0,1,0,1,0,18.566809219999996
0,1,0,0,1,0,0,1,0,1,1,18.566809219999996
0,1,0,0,1,0,0,1,1,0,0,18.566809219999996
0,1,0,0,1,0,0,1,1,0,1,18.566809219999996
0,1,0,0,1,0,0,1,1,1,0,18.566809219999996
0,1,0,0,1,0,0,1,1,1,1,18.566809219999996
0,1,0,0,1,0,1,0,0,0,0,16.684051319999995
0,1,0,0,1,0,1,0,0,0,1,16.684051319999995
0,1,0,0,1,0,1,0,0,1,0,16.684051319999995
0,1,0,0,1,0,1,0,0,1,1,16.684051319999995
0,1,0,0,1,0,1,0,1,0,0,16.684051319999995
0,1,0,0,1,0,1,0,1,0,1,16.684051319999995
0,1,0,0,1,0,1,0,1,1,0,16.684051319999995
0,1,0,0,1,0,1,0,1,1,1,16.684051319999995
0,1,0,0,1,0,1,1,0,0,0,18.832794409999998
0,1,0,0,1,0,1,1,0,0,1,18.832794409999998
0,1,0,0,1,0,1,1,0,1,0,18.832794409999998
0,1,0,0,1,0,1,1,0,1,1,18.832794409999998
0,1,0,0,1,0,1,1,1,0,0,18.832794409999998
0,1,0,0,1,0,1,1,1,0,1,18.832794409999998
0,1,0,0,1,0,1,1,1,1,0,18.832794409999998
0,1,0,0,1,0,1,1,1,1,1,18.832794409999998
0,1,0,0,1,1,0,0,0,0,0,18.081777409999994
0,1,0,0,1,1,0,0,0,0,1,18.081777409999994
0,1,0,0,1,1,0,0,0,1,0,18.076562009999996
0,1,0,0,1,1,0,0,0,1,1,18.076562009999996
0,1,0,0,1,1,0,0,1,0,0,18.071346619999993
0,1,0,0,1,1,0,0,1,0,1,18.071346619999993
0,1,0,0,1,1,0,0,1,1,0,18.071346619999993
0,1,0,0,1,1,0,0,1,1,1,18.071346619999993
0,1,0,0,1,1,0,1,0,0,0,18.566809219999996
0,1,0,0,1,1,0,1,0,0,1,18.566809219999996
0,1,0,0,1,1,0,1,0,1,0,18.566809219999996
0,1,0,0,1,1,0,1,0,1,1,18.566809219999996
0,1,0,0,1,1,0,1,1,0,0,18.566809219999996
0,1,0,0,1,1,0,1,1,0,1,18.566809219999996
0,1,0,0,1,1,0,1,1,1,0,18.566809219999996
0,1,0,0,1,1,0,1,1,1,1,18.566809219999996
0,1,0,0,1,1,1,0,0,0,0,16.684051319999995
0,1,0,0,1,1,1,0,0,0,1,16.684051319999995
0,1,0,0,1,1,1,0,0,1,0,16.684051319999995
0,1,0,0,1,1,1,0,0,1,1,16.684051319999995
0,1,0,0,1,1,1,0,1,0,0,16.684051319999995
0,1,0,0,1,1,1,0,1,0,1,16.684051319999995
0,1,0,0,1,1,1,0,1,1,0,16.684051319999995
0,1,0,0,1,1,1,0,1,1,1,16.684051319999995
0,1,0,0,1,1,1,1,0,0,0,18.832794409999998
0,1,0,0,1,1,1,1,0,0,1,18.832794409999998
0,1,0,0,1,1,1,1,0,1,0,18.832794409999998
0,1,0,0,1,1,1,1,0,1,1,18.832794409999998
0,1,0,0,1,1,1,1,1,0,0,18.832794409999998
0,1,0,0,1,1,1,1,1,0,1,18.832794409999998
0,1,0,0,1,1,1,1,1,1,0,18.832794409999998
0,1,0,0,1,1,1,1,1,1,1,18.832794409999998
0,1,0,1,0,0,0,0,0,0,0,1.5854803399999895
0,1,0,1,0,0,0,0,0,0,1,1.5854803399999895
0,1,0,1,0,0,0,0,0,1,0,1.601126530000002
0,1,0,1,0,0,0,0,0,1,1,1.601126530000002
0,1,0,1,0,0,0,0,1,0,0,1.7262960300000003
0,1,0,1,0,0,0,0,1,0,1,1.7262960300000003
0,1,0,1,0,0,0,0,1,1,0,1.6480650899999887
0,1,0,1,0,0,0,0,1,1,1,1.6480650899999887
0,1,0,1,0,0,0,1,0,0,0,0.2138312299999967
0,1,0,1,0,0,0,1,0,0,1,0.2138312299999967
0,1,0,1,0,0,0,1,0,1,0,0.06258474999999919
0,1,0,1,0,0,0,1,0,1,1,0.06258474999999919
0,1,0,1,0,0,0,1,1,0,0,0.22947741999999494
0,1,0,1,0,0,0,1,1,0,1,0.22947741999999494
0,1,0,1,0,0,0,1,1,1,0,0.0
0,1,0,1,0,0,0,1,1,1,1,0.0
0,1,0,1,0,0,1,0,0,0,0,2.2582663999999966
0,1,0,1,0,0,1,0,0,0,1,2.2582663999999966
0,1,0,1,0,0,1,0,0,1,0,2.1383122999999955
0,1,0,1,0,0,1,0,0,1,1,2.1383122999999955
0,1,0,1,0,0,1,0,1,0,0,2.2426202099999983
0,1,0,1,0,0,1,0,1,0,1,2.2426202099999983
0,1,0,1,0,0,1,0,1,1,0,2.0913737399999945
0,1,0,1,0,0,1,0,1,1,1,2.0913737399999945
0,1,0,1,0,0,1,1,0,0,0,1.564618749999994
0,1,0,1,0,0,1,1,0,0,1,1.564618749999994
0,1,0,1,0,0,1,1,0,1,0,1.1838948599999952
0,1,0,1,0,0,1,1,0,1,1,1.1838948599999952
0,1,0,1,0,0,1,1,1,0,0,1.7367268200000012
0,1,0,1,0,0,1,1,1,0,1,1.7367268200000012
0,1,0,1,0,0,1,1,1,1,0,1.2829873799999945
0,1,0,1,0,0,1,1,1,1,1,1.2829873799999945
0,1,0,1,0,1,0,0,0,0,0,1.5854803399999895
0,1,0,1,0,1,0,0,0,0,1,1.5854803399999895
0,1,0,1,0,1,0,0,0,1,0,1.601126530000002
0,1,0,1,0,1,0,0,0,1,1,1.601126530000002
0,1,0,1,0,1,0,0,1,0,0,1.7262960300000003
0,1,0,1,0,1,0,0,1,0,1,1.7262960300000003
0,1,0,1,0,1,0,0,1,1,0,1.6480650899999887
0,1,0,1,0,1,0,0,1,1,1,1.6480650899999887
0,1,0,1,0,1,0,1,0,0,0,0.2138312299999967
0,1,0,1,0,1,0,1,0,0,1,0.2138312299999967
0,1,0,1,0,1,0,1,0,1,0,0.06258474999999919
0,1,0,1,0,1,0,1,0,1,1,0.06258474999999919
0,1,0,1,0,1,0,1,1,0,0,0.22947741999999494
0,1,0,1,0,1,0,1,1,0,1,0.22947741999999494
0,1,0,1,0,1,0,1,1,1,0,0.0
0,1,0,1,0,1,0,1,1,1,1,0.0
0,1,0,1,0,1,1,0,0,0,0,2.2582663999999966
0,1,0,1,0,1,1,0,0,0,1,2.2582663999999966
0,1,0,1,0,1,1,0,0,1,0,2.1383122999999955
0,1,0,1,0,1,1,0,0,1,1,2.1383122999999955
0,1,0,1,0,1,1,0,1,0,0,2.2426202099999983
0,1,0,1,0,1,1,0,1,0,1,2.2426202099999983
0,1,0,1,0,1,1,0,1,1,0,2.0913737399999945
0,1,0,1,0,1,1,0,1,1,1,2.0913737399999945
0,1,0,1,0,1,1,1,0,0,0,1.564618749999994
0,1,0,1,0,1,1,1,0,0,1,1.564618749999994
0,1,0,1,0,1,1,1,0,1,0,1.1838948599999952
0,1,0,1,0,1,1,1,0,1,1,1.1838948599999952
0,1,0,1,0,1,1,1,1,0,0,1.7367268200000012
0,1,0,1,0,1,1,1,1,0,1,1.7367268200000012
0,1,0,1,0,1,1,1,1,1,0,1.2829873799999945
0,1,0,1,0,1,1,1,1,1,1,1.2829873799999945
0,1,0,1,1,0,0,0,0,0,0,9.460728070000002
0,1,0,1,1,0,0,0,0,0,1,9.460728070000002
0,1,0,1,1,0,0,0,0,1,0,9.638051529999998
0,1,0,1,1,0,0,0,0,1,1,9.638051529999998
0,1,0,1,1,0,0,0,1,0,0,9.763221029999997
0,1,0,1,1,0,0,0,1,0,1,9.763221029999997
0,1,0,1,1,0,0,0,1,1,0,9.992698449999992
0,1,0,1,1,0,0,0,1,1,1,9.992698449999992
0,1,0,1,1,0,0,1,0,0,0,8.897465319999995
0,1,0,1,1,0,0,1,0,0,1,8.897465319999995
0,1,0,1,1,0,0,1,0,1,0,9.064357979999997
0,1,0,1,1,0,0,1,0,1,1,9.064357979999997
0,1,0,1,1,0,0,1,1,0,0,9.16345050999999
0,1,0,1,1,0,0,1,1,0,1,9.16345050999999
0,1,0,1,1,0,0,1,1,1,0,9.246896839999991
0,1,0,1,1,0,0,1,1,1,1,9.246896839999991
0,1,0,1,1,0,1,0,0,0,0,9.325127780000003
0,1,0,1,1,0,1,0,0,0,1,9.325127780000003
0,1,0,1,1,0,1,0,0,1,0,9.51809741999999
0,1,0,1,1,0,1,0,0,1,1,9.51809741999999
0,1,0,1,1,0,1,0,1,0,0,9.53895901
0,1,0,1,1,0,1,0,1,0,1,9.53895901
0,1,0,1,1,0,1,0,1,1,0,9.674559299999999
0,1,0,1,1,0,1,0,1,1,1,9.674559299999999
0,1,0,1,1,0,1,1,0,0,0,9.424220300000002
0,1,0,1,1,0,1,1,0,0,1,9.424220300000002
0,1,0,1,1,0,1,1,0,1,0,9.29905079999999
0,1,0,1,1,0,1,1,0,1,1,9.29905079999999
0,1,0,1,1,0,1,1,1,0,0,9.40857410999999
0,1,0,1,1,0,1,1,1,0,1,9.40857410999999
0,1,0,1,1,0,1,1,1,1,0,9.429435689999991
0,1,0,1,1,0,1,1,1,1,1,9.429435689999991
0,1,0,1,1,1,0,0,0,0,0,9.460728070000002
0,1,0,1,1,1,0,0,0,0,1,9.460728070000002
0,1,0,1,1,1,0,0,0,1,0,9.638051529999998
0,1,0,1,1,1,0,0,0,1,1,9.638051529999998
0,1,0,1,1,1,0,0,1,0,0,9.763221029999997
0,1,0,1,1,1,0,0,1,0,1,9.763221029999997
0,1,0,1,1,1,0,0,1,1,0,9.992698449999992
0,1,0,1,1,1,0,0,1,1,1,9.992698449999992
0,1,0,1,1,1,0,1,0,0,0,8.897465319999995
0,1,0,1,1,1,0,1,0,0,1,8.897465319999995
0,1,0,1,1,1,0,1,0,1,0,9.064357979999997
0,1,0,1,1,1,0,1,0,1,1,9.064357979999997
0,1,0,1,1,1,0,1,1,0,0,9.16345050999999
0,1,0,1,1,1,0,1,1,0,1,9.16345050999999
0,1,0,1,1,1,0,1,1,1,0,9.246896839999991
0,1,0,1,1,1,0,1,1,1,1,9.246896839999991
0,1,0,1,1,1,1,0,0,0,0,9.325127780000003
0,1,0,1,1,1,1,0,0,0,1,9.325127780000003
0,1,0,1,1,1,1,0,0,1,0,9.51809741999999
0,1,0,1,1,1,1,0,0,1,1,9.51809741999999
0,1,0,1,1,1,1,0,1,0,0,9.53895901
0,1,0,1,1,1,1,0,1,0,1,9.53895901
0,1,0,1,1,1,1,0,1,1,0,9.674559299999999
0,1,0,1,1,1,1,0,1,1,1,9.674559299999999
0,1,0,1,1,1,1,1,0,0,0,9.424220300000002
0,1,0,1,1,1,1,1,0,0,1,9.424220300000002
0,1,0,1,1,1,1,1,0,1,0,9.29905079999999
0,1,0,1,1,1,1,1,0,1,1,9.29905079999999
0,1,0,1,1,1,1,1,1,0,0,9.40857410999999
0,1,0,1,1,1,1,1,1,0,1,9.40857410999999
0,1,0,1,1,1,1,1,1,1,0,9.429435689999991
0,1,0,1,1,1,1,1,1,1,1,9.429435689999991
0,1,1,0,0,0,0,0,0,0,0,11.651194329999996
0,1,1,0,0,0,0,0,0,0,1,11.651194329999996
0,1,1,0,0,0,0,0,0,1,0,11.640763530000001
0,1,1,0,0,0,0,0,0,1,1,11.640763530000001
0,1,1,0,0,0,0,0,1,0,0,11.588609579999996
0,1,1,0,0,0,0,0,1,0,1,11.588609579999996
0,1,1,0,0,0,0,0,1,1,0,11.651194329999996
0,1,1,0,0,0,0,0,1,1,1,11.651194329999996
0,1,1,0,0,0,0,1,0,0,0,11.609471159999998
0,1,1,0,0,0,0,1,0,0,1,11.609471159999998
0,1,1,0,0,0,0,1,0,1,0,11.56774799
0,1,1,0,0,0,0,1,0,1,1,11.56774799
0,1,1,0,0,0,0,1,1,0,0,11.526024829999997
0,1,1,0,0,0,0,1,1,0,1,11.526024829999997
0,1,1,0,0,0,0,1,1,1,0,11.604255760000001
0,1,1,0,0,0,0,1,1,1,1,11.604255760000001
0,1,1,0,0,0,1,0,0,0,0,11.546886409999999
0,1,1,0,0,0,1,0,0,0,1,11.546886409999999
0,1,1,0,0,0,1,0,0,1,0,11.42693229999999
0,1,1,0,0,0,1,0,0,1,1,11.42693229999999
0,1,1,0,0,0,1,0,1,0,0,11.49473245
0,1,1,0,0,0,1,0,1,0,1,11.49473245
0,1,1,0,0,0,1,0,1,1,0,11.526024829999997
0,1,1,0,0,0,1,0,1,1,1,11.526024829999997
0,1,1,0,0,0,1,1,0,0,0,11.682486699999998
0,1,1,0,0,0,1,1,0,0,1,11.682486699999998
0,1,1,0,0,0,1,1,0,1,0,11.69291749
0,1,1,0,0,0,1,1,0,1,1,11.69291749
0,1,1,0,0,0,1,1,1,0,0,11.682486699999998
0,1,1,0,0,0,1,1,1,0,1,11.682486699999998
0,1,1,0,0,0,1,1,1,1,0,11.69291749
0,1,1,0,0,0,1,1,1,1,1,11.69291749
0,1,1,0,0,1,0,0,0,0,0,11.651194329999996
0,1,1,0,0,1,0,0,0,0,1,11.651194329999996
0,1,1,0,0,1,0,0,0,1,0,11.640763530000001
0,1,1,0,0,1,0,0,0,1,1,11.640763530000001
0,1,1,0,0,1,0,0,1,0,0,11.588609579999996
0,1,1,0,0,1,0,0,1,0,1,11.588609579999996
0,1,1,0,0,1,0,0,1,1,0,11.651194329999996
0,1,1,0,0,1,0,0,1,1,1,11.651194329999996
0,1,1,0,0,1,0,1,0,0,0,11.609471159999998
0,1,1,0,0,1,0,1,0,0,1,11.609471159999998
0,1,1,0,0,1,0,1,0,1,0,11.56774799
0,1,1,0,0,1,0,1,0,1,1,11.56774799
0,1,1,0,0,1,0,1,1,0,0,11.526024829999997
0,1,1,0,0,1,0,1,1,0,1,11.526024829999997
0,1,1,0,0,1,0,1,1,1,0,11.604255760000001
0,1,1,0,0,1,0,1,1,1,1,11.604255760000001
0,1,1,0,0,1,1,0,0,0,0,11.546886409999999
0,1,1,0,0,1,1,0,0,0,1,11.546886409999999
0,1,1,0,0,1,1,0,0,1,0,11.42693229999999
0,1,1,0,0,1,1,0,0,1,1,11.42693229999999
0,1,1,0,0,1,1,0,1,0,0,11.49473245
0,1,1,0,0,1,1,0,1,0,1,11.49473245
0,1,1,0,0,1,1,0,1,1,0,11.526024829999997
0,1,1,0,0,1,1,0,1,1,1,11.526024829999997
0,1,1,0,0,1,1,1,0,0,0,11.682486699999998
0,1,1,0,0,1,1,1,0,0,1,11.682486699999998
0,1,1,0,0,1,1,1,0,1,0,11.69291749
0,1,1,0,0,1,1,1,0,1,1,11.69291749
0,1,1,0,0,1,1,1,1,0,0,11.682486699999998
0,1,1,0,0,1,1,1,1,0,1,11.682486699999998
0,1,1,0,0,1,1,1,1,1,0,11.69291749
0,1,1,0,0,1,1,1,1,1,1,11.69291749
0,1,1,0,1,0,0,0,0,0,0,16.642328149999997
0,1,1,0,1,0,0,0,0,0,1,16.642328149999997
0,1,1,0,1,0,0,0,0,1,0,16.626681969999993
0,1,1,0,1,0,0,0,0,1,1,16.626681969999993
0,1,1,0,1,0,0,0,1,0,0,16.626681969999993
0,1,1,0,1,0,0,0,1,0,1,16.626681969999993
0,1,1,0,1,0,0,0,1,1,0,16.626681969999993
0,1,1,0,1,0,0,0,1,1,1,16.626681969999993
0,1,1,0,1,0,0,1,0,0,0,18.577240009999997
0,1,1,0,1,0,0,1,0,0,1,18.577240009999997
0,1,1,0,1,0,0,1,0,1,0,18.577240009999997
0,1,1,0,1,0,0,1,0,1,1,18.577240009999997
0,1,1,0,1,0,0,1,1,0,0,18.577240009999997
0,1,1,0,1,0,0,1,1,0,1,18.577240009999997
0,1,1,0,1,0,0,1,1,1,0,18.577240009999997
0,1,1,0,1,0,0,1,1,1,1,18.577240009999997
0,1,1,0,1,0,1,0,0,0,0,16.684051319999995
0,1,1,0,1,0,1,0,0,0,1,16.684051319999995
0,1,1,0,1,0,1,0,0,1,0,16.684051319999995
0,1,1,0,1,0,1,0,0,1,1,16.684051319999995
0,1,1,0,1,0,1,0,1,0,0,16.684051319999995
0,1,1,0,1,0,1,0,1,0,1,16.684051319999995
0,1,1,0,1,0,1,0,1,1,0,16.684051319999995
0,1,1,0,1,0,1,0,1,1,1,16.684051319999995
0,1,1,0,1,0,1,1,0,0,0,18.848440599999996
0,1,1,0,1,0,1,1,0,0,1,18.848440599999996
0,1,1,0,1,0,1,1,0,1,0,18.848440599999996
0,1,1,0,1,0,1,1,0,1,1,18.848440599999996
0,1,1,0,1,0,1,1,1,0,0,18.848440599999996
0,1,1,0,1,0,1,1,1,0,1,18.848440599999996
0,1,1,0,1,0,1,1,1,1,0,18.848440599999996
0,1,1,0,1,0,1,1,1,1,1,18.848440599999996
0,1,1,0,1,1,0,0,0,0,0,16.642328149999997
0,1,1,0,1,1,0,0,0,0,1,16.642328149999997
0,1,1,0,1,1,0,0,0,1,0,16.626681969999993
0,1,1,0,1,1,0,0,0,1,1,16.626681969999993
0,1,1,0,1,1,0,0,1,0,0,16.626681969999993
0,1,1,0,1,1,0,0,1,0,1,16.626681969999993
0,1,1,0,1,1,0,0,1,1,0,16.626681969999993
0,1,1,0,1,1,0,0,1,1,1,16.626681969999993
0,1,1,0,1,1,0,1,0,0,0,18.577240009999997
0,1,1,0,1,1,0,1,0,0,1,18.577240009999997
0,1,1,0,1,1,0,1,0,1,0,18.577240009999997
0,1,1,0,1,1,0,1,0,1,1,18.577240009999997
0,1,1,0,1,1,0,1,1,0,0,18.577240009999997
0,1,1,0,1,1,0,1,1,0,1,18.577240009999997
0,1,1,0,1,1,0,1,1,1,0,18.577240009999997
0,1,1,0,1,1,0,1,1,1,1,18.577240009999997
0,1,1,0,1,1,1,0,0,0,0,16.684051319999995
0,1,1,0,1,1,1,0,0,0,1,16.684051319999995
0,1,1,0,1,1,1,0,0,1,0,16.684051319999995
0,1,1,0,1,1,1,0,0,1,1,16.684051319999995
0,1,1,0,1,1,1,0,1,0,0,16.684051319999995
0,1,1,0,1,1,1,0,1,0,1,16.684051319999995
0,1,1,0,1,1,1,0,1,1,0,16.684051319999995
0,1,1,0,1,1,1,0,1,1,1,16.684051319999995
0,1,1,0,1,1,1,1,0,0,0,18.848440599999996
0,1,1,0,1,1,1,1,0,0,1,18.848440599999996
0,1,1,0,1,1,1,1,0,1,0,18.848440599999996
0,1,1,0,1,1,1,1,0,1,1,18.848440599999996
0,1,1,0,1,1,1,1,1,0,0,18.848440599999996
0,1,1,0,1,1,1,1,1,0,1,18.848440599999996
0,1,1,0,1,1,1,1,1,1,0,18.848440599999996
0,1,1,0,1,1,1,1,1,1,1,18.848440599999996
0,1,1,1,0,0,0,0,0,0,0,3.598623140000001
0,1,1,1,0,0,0,0,0,0,1,3.598623140000001
0,1,1,1,0,0,0,0,0,1,0,3.624700109999992
0,1,1,1,0,0,0,0,0,1,1,3.624700109999992
0,1,1,1,0,0,0,0,1,0,0,3.8437467400000003
0,1,1,1,0,0,0,0,1,0,1,3.8437467400000003
0,1,1,1,0,0,0,0,1,1,0,4.062793369999994
0,1,1,1,0,0,0,0,1,1,1,4.062793369999994
0,1,1,1,0,0,0,1,0,0,0,3.176176069999997
0,1,1,1,0,0,0,1,0,0,1,3.176176069999997
0,1,1,1,0,0,0,1,0,1,0,3.092729739999996
0,1,1,1,0,0,0,1,0,1,1,3.092729739999996
0,1,1,1,0,0,0,1,1,0,0,3.0666527599999966
0,1,1,1,0,0,0,1,1,0,1,3.0666527599999966
0,1,1,1,0,0,0,1,1,1,0,3.2961301799999916
0,1,1,1,0,0,0,1,1,1,1,3.2961301799999916
0,1,1,1,0,0,1,0,0,0,0,3.8489621399999976
0,1,1,1,0,0,1,0,0,0,1,3.8489621399999976
0,1,1,1,0,0,1,0,0,1,0,3.8489621399999976
0,1,1,1,0,0,1,0,0,1,1,3.8489621399999976
0,1,1,1,0,0,1,0,1,0,0,3.864608320000002
0,1,1,1,0,0,1,0,1,0,1,3.864608320000002
0,1,1,1,0,0,1,0,1,1,0,4.021070199999997
0,1,1,1,0,0,1,0,1,1,1,4.021070199999997
0,1,1,1,0,0,1,1,0,0,0,3.7498696099999904
0,1,1,1,0,0,1,1,0,0,1,3.7498696099999904
0,1,1,1,0,0,1,1,0,1,0,3.817669760000001
0,1,1,1,0,0,1,1,0,1,1,3.817669760000001
0,1,1,1,0,0,1,1,1,0,0,3.9063314899999995
